주문번호,주문일,주문시간,채널,카테고리,상품명,SKU,수량,단가,합계,배송지역,주문상태
MAL-260504-0032,2026-05-04,20:40,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,서울,배송완료
MAL-260504-0033,2026-05-04,20:34,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,서울,교환완료
MAL-260504-0033,2026-05-04,20:34,자사몰,시그니처,텃밭,TEO-750,2,15500,31000,서울,교환완료
MAL-260504-0034,2026-05-04,19:37,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,부산,배송완료
MAL-260504-0035,2026-05-04,17:45,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,울산,취소완료
MAL-260504-0036,2026-05-04,17:56,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,경기,배송완료
MAL-260504-0037,2026-05-04,21:58,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,서울,배송완료
SST-260504-0037,2026-05-04,16:42,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경기,배송완료
SST-260504-0038,2026-05-04,20:35,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,경기,배송완료
SST-260504-0038,2026-05-04,20:35,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,경기,배송완료
SST-260504-0039,2026-05-04,19:40,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,서울,배송완료
SST-260504-0040,2026-05-04,22:51,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,서울,배송완료
SST-260504-0041,2026-05-04,21:19,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,기타,배송중
SST-260504-0041,2026-05-04,21:19,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,기타,배송중
SST-260504-0042,2026-05-04,17:51,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,대구,배송완료
SST-260504-0043,2026-05-04,19:16,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,경기,배송완료
SST-260504-0043,2026-05-04,19:16,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,경기,배송완료
SST-260504-0044,2026-05-04,17:38,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260504-0045,2026-05-04,18:43,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,경기,배송완료
SST-260504-0046,2026-05-04,21:24,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,부산,배송완료
SST-260504-0047,2026-05-04,20:00,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,경기,배송완료
SST-260504-0047,2026-05-04,20:00,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,경기,배송완료
B2B-260504-0009,2026-05-04,21:48,B2B유통,시즈널,대추걸렸네,DAE-375,18,6200,111600,B2B거래처,배송완료
B2B-260504-0009,2026-05-04,21:48,B2B유통,시그니처,산뜻,SAN-750,21,10300,216300,B2B거래처,배송완료
B2B-260504-0009,2026-05-04,21:48,B2B유통,협업,아침에쌀,ACH-500,28,7300,204400,B2B거래처,배송완료
B2B-260504-0010,2026-05-04,18:28,B2B유통,시그니처,산뜻,SAN-750,7,10300,72100,B2B거래처,배송완료
B2B-260504-0010,2026-05-04,18:28,B2B유통,시그니처,텃밭,TEO-750,19,11400,216600,B2B거래처,배송완료
B2B-260504-0010,2026-05-04,18:28,B2B유통,협업,아침에쌀,ACH-500,6,7300,43800,B2B거래처,배송완료
B2B-260504-0010,2026-05-04,18:28,B2B유통,시즈널,광안밤,GWA-375,16,6600,105600,B2B거래처,배송완료
B2B-260504-0011,2026-05-04,20:34,B2B유통,시그니처,산뜻,SAN-750,16,10300,164800,B2B거래처,배송완료
B2B-260504-0011,2026-05-04,20:34,B2B유통,시즈널,광안밤,GWA-375,8,6600,52800,B2B거래처,배송완료
MAL-260505-0038,2026-05-05,19:23,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260505-0038,2026-05-05,19:23,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
MAL-260505-0039,2026-05-05,18:09,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260505-0040,2026-05-05,23:17,자사몰,시즈널,광안밤,GWA-375,2,9300,18600,대구,배송완료
MAL-260505-0041,2026-05-05,15:20,자사몰,시즈널,광안밤,GWA-375,1,9300,9300,경기,배송완료
MAL-260505-0042,2026-05-05,18:39,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260505-0042,2026-05-05,18:39,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260505-0043,2026-05-05,15:53,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,경기,배송완료
MAL-260505-0043,2026-05-05,15:53,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,경기,배송완료
MAL-260505-0044,2026-05-05,18:05,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,서울,배송완료
MAL-260505-0045,2026-05-05,20:23,자사몰,시즈널,광안밤,GWA-375,2,9300,18600,경기,배송완료
MAL-260505-0046,2026-05-05,20:32,자사몰,협업,아침에쌀,ACH-500,2,10000,20000,부산,배송완료
SST-260505-0048,2026-05-05,20:00,스마트스토어,시그니처,텃밭,TEO-750,2,15000,30000,부산,배송중
SST-260505-0049,2026-05-05,19:23,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송완료
SST-260505-0050,2026-05-05,20:25,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,서울,배송완료
SST-260505-0051,2026-05-05,20:46,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,경기,배송완료
SST-260505-0051,2026-05-05,20:46,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,경기,배송완료
SST-260505-0052,2026-05-05,22:10,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,서울,배송완료
SST-260505-0053,2026-05-05,18:26,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,배송완료
SST-260505-0054,2026-05-05,20:35,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,부산,취소완료
SST-260505-0055,2026-05-05,19:02,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,서울,배송완료
SST-260505-0056,2026-05-05,22:32,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,부산,배송완료
SST-260505-0057,2026-05-05,19:17,스마트스토어,시즈널,광안밤,GWA-375,1,9000,9000,기타,배송완료
B2B-260505-0012,2026-05-05,14:10,B2B유통,시즈널,광안밤,GWA-375,24,6600,158400,B2B거래처,배송완료
B2B-260505-0012,2026-05-05,14:10,B2B유통,협업,아침에쌀,ACH-500,10,7300,73000,B2B거래처,배송완료
B2B-260505-0013,2026-05-05,22:55,B2B유통,시그니처,욕망의 거친 물결,YOK-750,18,11000,198000,B2B거래처,배송완료
B2B-260505-0013,2026-05-05,22:55,B2B유통,시즈널,광안밤,GWA-375,26,6600,171600,B2B거래처,배송완료
B2B-260505-0013,2026-05-05,22:55,B2B유통,시그니처,텃밭,TEO-750,22,11400,250800,B2B거래처,배송완료
B2B-260505-0014,2026-05-05,17:38,B2B유통,시즈널,대추걸렸네,DAE-375,9,6200,55800,B2B거래처,배송중
B2B-260505-0014,2026-05-05,17:38,B2B유통,시그니처,산뜻,SAN-750,28,10300,288400,B2B거래처,배송중
B2B-260505-0015,2026-05-05,20:34,B2B유통,협업,아침에쌀,ACH-500,10,7300,73000,B2B거래처,배송완료
B2B-260505-0015,2026-05-05,20:34,B2B유통,시그니처,텃밭,TEO-750,18,11400,205200,B2B거래처,배송완료
B2B-260505-0015,2026-05-05,20:34,B2B유통,시즈널,대추걸렸네,DAE-375,8,6200,49600,B2B거래처,배송완료
B2B-260505-0015,2026-05-05,20:34,B2B유통,시그니처,산뜻,SAN-750,16,10300,164800,B2B거래처,배송완료
PUB-260506-0086,2026-05-06,21:20,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,경남,현장판매
PUB-260506-0086,2026-05-06,21:20,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,경남,현장판매
PUB-260506-0087,2026-05-06,18:23,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,인천,현장판매
PUB-260506-0088,2026-05-06,20:32,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,인천,현장판매
PUB-260506-0089,2026-05-06,22:57,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,울산,현장판매
PUB-260506-0090,2026-05-06,21:17,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,대구,현장판매
PUB-260506-0091,2026-05-06,18:21,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,경기,현장판매
PUB-260506-0091,2026-05-06,18:21,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경기,현장판매
PUB-260506-0092,2026-05-06,19:55,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,경기,현장판매
PUB-260506-0092,2026-05-06,19:55,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,경기,현장판매
PUB-260506-0093,2026-05-06,14:46,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,경기,현장판매
PUB-260506-0094,2026-05-06,20:33,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,울산,현장판매
PUB-260506-0095,2026-05-06,16:40,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,경기,현장판매
PUB-260506-0095,2026-05-06,16:40,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,경기,현장판매
PUB-260506-0096,2026-05-06,18:44,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경기,현장판매
PUB-260506-0097,2026-05-06,23:20,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,기타,현장판매
PUB-260506-0097,2026-05-06,23:20,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,기타,현장판매
PUB-260506-0098,2026-05-06,20:02,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260506-0098,2026-05-06,20:02,브루펍포스,시그니처,텃밭,TEO-750,1,14500,14500,부산,현장판매
PUB-260506-0099,2026-05-06,19:12,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,서울,현장판매
PUB-260506-0100,2026-05-06,18:42,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260506-0101,2026-05-06,21:35,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
PUB-260506-0101,2026-05-06,21:35,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260506-0102,2026-05-06,19:50,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260506-0103,2026-05-06,21:21,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,서울,현장판매
PUB-260506-0103,2026-05-06,21:21,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,서울,현장판매
PUB-260506-0104,2026-05-06,16:19,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,경기,현장판매
PUB-260506-0105,2026-05-06,23:00,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,부산,현장판매
PUB-260506-0105,2026-05-06,23:00,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,부산,현장판매
PUB-260506-0106,2026-05-06,22:39,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,울산,현장판매
PUB-260506-0107,2026-05-06,21:18,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,부산,현장판매
PUB-260506-0107,2026-05-06,21:18,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
MAL-260506-0047,2026-05-06,23:09,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,서울,배송완료
MAL-260506-0047,2026-05-06,23:09,자사몰,시그니처,텃밭,TEO-750,1,15500,15500,서울,배송완료
MAL-260506-0048,2026-05-06,23:59,자사몰,시즈널,광안밤,GWA-375,2,9300,18600,부산,배송완료
MAL-260506-0049,2026-05-06,20:12,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,부산,교환완료
MAL-260506-0050,2026-05-06,20:21,자사몰,시즈널,대추걸렸네,DAE-375,1,8800,8800,부산,배송완료
MAL-260506-0051,2026-05-06,19:05,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,부산,배송완료
MAL-260506-0051,2026-05-06,19:05,자사몰,시그니처,욕망의 거친 물결,YOK-750,1,15000,15000,부산,배송완료
MAL-260506-0052,2026-05-06,19:44,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,부산,취소완료
MAL-260506-0053,2026-05-06,14:29,자사몰,시그니처,산뜻,SAN-750,2,14000,28000,기타,배송완료
MAL-260506-0053,2026-05-06,14:29,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,기타,배송완료
MAL-260506-0054,2026-05-06,21:06,자사몰,시그니처,산뜻,SAN-750,1,14000,14000,부산,배송완료
MAL-260506-0054,2026-05-06,21:06,자사몰,시그니처,욕망의 거친 물결,YOK-750,2,15000,30000,부산,배송완료
MAL-260506-0055,2026-05-06,22:11,자사몰,시즈널,대추걸렸네,DAE-375,2,8800,17600,경기,배송완료
SST-260506-0058,2026-05-06,18:03,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,부산,배송완료
SST-260506-0059,2026-05-06,22:57,스마트스토어,시그니처,산뜻,SAN-750,1,13500,13500,부산,배송완료
SST-260506-0060,2026-05-06,19:21,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,대구,배송완료
SST-260506-0060,2026-05-06,19:21,스마트스토어,시그니처,산뜻,SAN-750,2,13500,27000,대구,배송완료
SST-260506-0061,2026-05-06,20:35,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경기,배송완료
SST-260506-0062,2026-05-06,20:19,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,경기,배송완료
SST-260506-0063,2026-05-06,23:23,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,기타,배송완료
SST-260506-0063,2026-05-06,23:23,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,2,14500,29000,기타,배송완료
SST-260506-0064,2026-05-06,17:58,스마트스토어,시즈널,대추걸렸네,DAE-375,2,8500,17000,부산,배송완료
SST-260506-0064,2026-05-06,17:58,스마트스토어,시즈널,광안밤,GWA-375,2,9000,18000,부산,배송완료
SST-260506-0065,2026-05-06,16:00,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,대구,배송완료
SST-260506-0066,2026-05-06,18:11,스마트스토어,시그니처,텃밭,TEO-750,1,15000,15000,경남,배송완료
SST-260506-0067,2026-05-06,17:52,스마트스토어,시즈널,대추걸렸네,DAE-375,1,8500,8500,부산,배송중
SST-260506-0068,2026-05-06,22:50,스마트스토어,협업,아침에쌀,ACH-500,2,9800,19600,부산,배송완료
SST-260506-0069,2026-05-06,11:11,스마트스토어,시그니처,욕망의 거친 물결,YOK-750,1,14500,14500,서울,배송중
SST-260506-0069,2026-05-06,11:11,스마트스토어,협업,아침에쌀,ACH-500,1,9800,9800,서울,배송중
B2B-260506-0016,2026-05-06,20:42,B2B유통,시즈널,대추걸렸네,DAE-375,30,6200,186000,B2B거래처,배송완료
B2B-260506-0016,2026-05-06,20:42,B2B유통,시그니처,텃밭,TEO-750,23,11400,262200,B2B거래처,배송완료
B2B-260506-0017,2026-05-06,20:55,B2B유통,시그니처,산뜻,SAN-750,24,10300,247200,B2B거래처,배송중
B2B-260506-0017,2026-05-06,20:55,B2B유통,협업,아침에쌀,ACH-500,7,7300,51100,B2B거래처,배송중
B2B-260506-0017,2026-05-06,20:55,B2B유통,시즈널,광안밤,GWA-375,27,6600,178200,B2B거래처,배송중
B2B-260506-0017,2026-05-06,20:55,B2B유통,시즈널,대추걸렸네,DAE-375,12,6200,74400,B2B거래처,배송중
B2B-260506-0018,2026-05-06,18:18,B2B유통,협업,아침에쌀,ACH-500,17,7300,124100,B2B거래처,배송완료
B2B-260506-0018,2026-05-06,18:18,B2B유통,시그니처,텃밭,TEO-750,29,11400,330600,B2B거래처,배송완료
B2B-260506-0018,2026-05-06,18:18,B2B유통,시즈널,대추걸렸네,DAE-375,8,6200,49600,B2B거래처,배송완료
PUB-260507-0108,2026-05-07,19:52,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260507-0108,2026-05-07,19:52,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260507-0109,2026-05-07,17:12,브루펍포스,시그니처,산뜻,SAN-750,1,13000,13000,대구,현장판매
PUB-260507-0109,2026-05-07,17:12,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,대구,현장판매
PUB-260507-0110,2026-05-07,19:18,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,기타,현장판매
PUB-260507-0111,2026-05-07,16:51,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260507-0112,2026-05-07,17:06,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,경남,현장판매
PUB-260507-0112,2026-05-07,17:06,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,경남,현장판매
PUB-260507-0113,2026-05-07,22:36,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,울산,현장판매
PUB-260507-0114,2026-05-07,19:30,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260507-0114,2026-05-07,19:30,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260507-0115,2026-05-07,21:45,브루펍포스,협업,아침에쌀,ACH-500,2,9500,19000,서울,현장판매
PUB-260507-0115,2026-05-07,21:45,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,서울,현장판매
PUB-260507-0116,2026-05-07,23:24,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,대구,현장판매
PUB-260507-0116,2026-05-07,23:24,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,대구,현장판매
PUB-260507-0117,2026-05-07,22:13,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,서울,현장판매
PUB-260507-0118,2026-05-07,20:36,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,인천,현장판매
PUB-260507-0119,2026-05-07,20:58,브루펍포스,시즈널,광안밤,GWA-375,1,8500,8500,부산,현장판매
PUB-260507-0120,2026-05-07,21:31,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,서울,현장판매
PUB-260507-0121,2026-05-07,17:36,브루펍포스,시그니처,산뜻,SAN-750,2,13000,26000,부산,현장판매
PUB-260507-0122,2026-05-07,19:50,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,부산,현장판매
PUB-260507-0122,2026-05-07,19:50,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260507-0123,2026-05-07,15:43,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,울산,현장판매
PUB-260507-0124,2026-05-07,18:51,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,2,14000,28000,서울,현장판매
PUB-260507-0125,2026-05-07,19:37,브루펍포스,시그니처,욕망의 거친 물결,YOK-750,1,14000,14000,경기,현장판매
PUB-260507-0126,2026-05-07,21:35,브루펍포스,협업,아침에쌀,ACH-500,1,9500,9500,부산,현장판매
PUB-260507-0126,2026-05-07,21:35,브루펍포스,시즈널,대추걸렸네,DAE-375,1,8000,8000,부산,현장판매
PUB-260507-0127,2026-05-07,23:09,브루펍포스,시즈널,대추걸렸네,DAE-375,2,8000,16000,부산,현장판매
PUB-260507-0128,2026-05-07,16:35,브루펍포스,시그니처,텃밭,TEO-750,2,14500,29000,부산,현장판매
PUB-260507-0128,2026-05-07,16:35,브루펍포스,시즈널,광안밤,GWA-375,2,8500,17000,부산,현장판매
